종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"232830","시큐센","KONEX","일반기업부","4040","25","0.62","4200","4200","4000","92","370075","38416489280","9509032"
"139050","시티랩스","KOSDAQ","투자주의환기종목(소속부없음)","636","-5","-0.78","646","647","619","322819","203387074","67478663172","106098527"
"016590","신대양제지","KOSPI",,"82000","200","0.24","81400","82300","80700","3139","256191300","330442124000","4029782"
"290520","신도기연","KOSDAQ","우량기업부","3440","40","1.18","3400","3570","3360","28845","98603070","54797005280","15929362"
"029530","신도리코","KOSPI",,"31800","350","1.11","31600","32300","31600","17865","569794300","320544922200","10080029"
"004970","신라교역","KOSPI",,"10700","200","1.90","10550","10850","10550","2718","29042350","171200000000","16000000"
"001000","신라섬유","KOSDAQ","중견기업부","2040","-50","-2.39","2180","2200","2035","295050","619468370","49526181600","24277540"
"025870","신라에스지","KOSDAQ","중견기업부","8350","-260","-3.02","8850","9070","8350","12519","109162300","33400000000","4000000"
"215600","신라젠","KOSDAQ","관리종목(소속부없음)","12100","0","0.00","0","0","0","0","0","1244692212500","102867125"
"065350","신성델타테크","KOSDAQ","우량기업부","8980","-150","-1.64","9180","9340","8910","119682","1090056870","246805853040","27483948"
"011930","신성이엔지","KOSPI",,"1900","-30","-1.55","1970","2015","1900","2112677","4151140255","391111486900","205848151"
"005390","신성통상","KOSPI",,"2235","-100","-4.28","2365","2385","2225","277039","640068885","321188251650","143708390"
"004170","신세계","KOSPI",,"234500","2000","0.86","234500","242500","233000","67633","16089561000","2308694944500","9845181"
"035510","신세계 I&C","KOSPI",,"12200","-100","-0.81","12400","12650","12200","42588","525305050","209840000000","17200000"
"034300","신세계건설","KOSPI",,"18850","-50","-0.26","19000","19900","18500","8606","164574300","75400000000","4000000"
"031430","신세계인터내셔날","KOSPI",,"27600","850","3.18","27250","28450","27200","161601","4503420200","985320000000","35700000"
"031440","신세계푸드","KOSPI",,"50900","-700","-1.36","51500","52700","50900","3854","198889100","197109232000","3872480"
"006880","신송홀딩스","KOSPI",,"8960","220","2.52","8820","9200","8550","819283","7267192070","105986567680","11828858"
"002800","신신제약","KOSDAQ","중견기업부","4470","80","1.82","4400","4570","4400","12819","57554160","67812135000","15170500"
"344050","신영스팩6호","KOSDAQ","SPAC(소속부없음)","2285","0","0.00","0","0","0","0","0","9836925000","4305000"
"419270","신영스팩7호","KOSDAQ","SPAC(소속부없음)","2145","0","0.00","2135","2145","2135","3371","7213290","9234225000","4305000"
"430220","신영스팩8호","KOSDAQ","SPAC(소속부없음)","2120","-5","-0.24","2120","2125","2115","8255","17487910","14331200000","6760000"
"005800","신영와코루","KOSPI",,"11200","250","2.28","11200","11200","11050","625","6959550","100800000000","9000000"
"001720","신영증권","KOSPI",,"53200","400","0.76","52700","54300","52200","3790","200599500","499347808400","9386237"
"001725","신영증권우","KOSPI",,"53100","400","0.76","52700","53100","52000","2275","119487100","374554815300","7053763"
"009270","신원","KOSPI",,"1485","25","1.71","1495","1535","1480","648547","975163610","141919687305","95568813"
"017000","신원종합개발","KOSDAQ","중견기업부","4870","0","0.00","4920","5120","4870","132295","660620590","56823291490","11668027"
"002700","신일전자","KOSPI",,"1685","-40","-2.32","1735","1750","1685","632325","1086465760","119715072885","71047521"
"012790","신일제약","KOSDAQ","우량기업부","7950","300","3.92","7790","8100","7790","62134","496435850","91754638800","11541464"
"138070","신진에스엠","KOSDAQ","중견기업부","2635","-35","-1.31","2690","2760","2610","221780","594880760","46120942540","17503204"
"226330","신테카바이오","KOSDAQ","기술성장기업부","7930","230","2.99","7900","8080","7770","65742","523650360","107195487880","13517716"
"019170","신풍제약","KOSPI",,"21350","950","4.66","20700","22000","20600","534718","11410403050","1131229536500","52984990"
"019175","신풍제약우","KOSPI",,"32800","1000","3.14","33000","33550","32000","6190","203193400","72160000000","2200000"
"002870","신풍제지","KOSPI",,"1245","10","0.81","1235","1285","1235","108687","136366290","43523581500","34958700"
"404990","신한서부티엔디리츠","KOSPI",,"4365","-35","-0.80","4500","4500","4365","21003","92199100","244247433660","55955884"
"293940","신한알파리츠","KOSPI",,"7680","-80","-1.03","7670","7750","7610","94322","721657360","567015344640","73830123"
"418210","신한제10호스팩","KOSDAQ","SPAC(소속부없음)","2140","10","0.47","2130","2140","2120","9618","20455780","7832400000","3660000"
"333050","신한제6호스팩","KOSDAQ","SPAC(소속부없음)","2090","-50","-2.34","2135","2190","2075","358019","758917715","10470900000","5010000"
"366330","신한제7호스팩","KOSDAQ","SPAC(소속부없음)","2145","0","0.00","2120","2170","2120","1114","2390670","9759750000","4550000"
"393360","신한제8호스팩","KOSDAQ","SPAC(소속부없음)","2145","-5","-0.23","2135","2170","2125","12832","27418550","15765750000","7350000"
"405640","신한제9호스팩","KOSDAQ","SPAC(소속부없음)","2130","10","0.47","2125","2140","2115","2241","4768200","9659550000","4535000"
"055550","신한지주","KOSPI",,"34300","50","0.15","34250","35100","34200","1264388","43626601800","17593640693300","512934131"
"056700","신화인터텍","KOSDAQ","우량기업부","3140","-260","-7.65","3390","3470","3140","768829","2559501045","91484185740","29135091"
"187270","신화콘텍","KOSDAQ","벤처기업부","4060","10","0.25","4065","4320","4060","127536","533492605","41184010700","10143845"
"004080","신흥","KOSPI",,"15150","50","0.33","14950","15200","14850","1866","28040500","143925000000","9500000"
"243840","신흥에스이씨","KOSDAQ","우량기업부","42800","800","1.90","42250","44100","42000","42365","1813143250","332266201200","7763229"
"257720","실리콘투","KOSDAQ","벤처기업부","1915","-15","-0.78","1950","2015","1915","400159","787943995","115239403110","60177234"
"222800","심텍","KOSDAQ","우량기업부","29050","-350","-1.19","30100","30450","29050","403750","12043829450","925362854150","31854143"
"036710","심텍홀딩스","KOSDAQ","우량기업부","2935","35","1.21","2980","3080","2905","257839","776600395","141907675575","48350145"
"160980","싸이맥스","KOSDAQ","우량기업부","11600","-450","-3.73","12400","12400","11500","53946","644530300","126721218800","10924243"
"356890","싸이버원","KOSDAQ","벤처기업부","8260","270","3.38","8230","9390","8230","147951","1309573910","39183209800","4743730"
"217330","싸이토젠","KOSDAQ","기술성장기업부","20300","300","1.50","19800","20300","19700","13479","269440200","120981118300","5959661"
"102280","쌍방울","KOSPI",,"401","-4","-0.99","401","414","399","3388855","1375787974","105299443729","262592129"
"003410","쌍용C&E","KOSPI",,"6080","-290","-4.55","6300","6360","6040","1268969","7782233720","3063466337600","503859595"
"010280","쌍용정보통신","KOSDAQ","중견기업부","779","0","0.00","783","797","779","128979","101200602","49827982486","63964034"
"003620","쌍용차","KOSPI",,"2770","0","0.00","0","0","0","0","0","415056805540","149840002"
"004770","써니전자","KOSPI",,"2170","15","0.70","2195","2245","2165","403545","891609005","75613673870","34845011"
"217320","썬테크","KONEX","일반기업부","6650","0","0.00","0","0","0","0","0","6982500000","1050000"
"208640","썸에이지","KOSDAQ","중견기업부","1000","-15","-1.48","1045","1065","1000","835924","859383976","139240254000","139240254"
"222420","쎄노텍","KOSDAQ","벤처기업부","1560","-10","-0.64","1585","1620","1560","150277","238964995","66716296920","42766857"
"037760","쎄니트","KOSDAQ","우량기업부","1640","-70","-4.09","1720","1760","1635","457880","779532540","55485990440","33832921"
"099320","쎄트렉아이","KOSDAQ","우량기업부","23900","-200","-0.83","24200","25000","23900","36120","879582200","217146007300","9085607"
"015540","쎌마테라퓨틱스","KOSPI",,"6410","0","0.00","0","0","0","0","0","157390672070","24553927"
"049960","쎌바이오텍","KOSDAQ","벤처기업부","11100","-100","-0.89","11300","11700","11000","41555","468635200","104340000000","9400000"
"403550","쏘카","KOSPI",,"15550","150","0.97","15700","17700","15450","618546","10203827250","508883888600","32725652"
"050890","쏠리드","KOSDAQ","우량기업부","4145","-70","-1.66","4260","4390","4145","297373","1275497295","253763697800","61221640"
"066790","씨씨에스","KOSDAQ","중견기업부","443","-9","-1.99","441","465","441","139513","62469201","24819099808","56025056"
"222080","씨아이에스","KOSDAQ","중견기업부","11000","-500","-4.35","11750","11950","11000","981817","11279508100","679551367000","61777397"
"004920","씨아이테크","KOSPI",,"830","-9","-1.07","851","870","815","318618","268237982","36196352290","43610063"
"236030","씨알푸드","KONEX","일반기업부","6690","-240","-3.46","0","0","0","0","0","13246200000","1980000"
"103660","씨앗","KONEX","일반기업부","5950","0","0.00","0","0","0","0","0","35803952450","6017471"
"352480","씨앤씨인터내셔널","KOSDAQ","벤처기업부","21600","-100","-0.46","22800","23250","21600","34239","765524100","216301125600","10013941"
"245450","씨앤에스링크","KONEX","일반기업부","1800","100","5.88","1800","1800","1800","1","1800","2843928000","1579960"
"264660","씨앤지하이테크","KOSDAQ","우량기업부","10700","200","1.90","10550","10800","10550","2355","25055950","90805999400","8486542"
"352700","씨앤투스성진","KOSDAQ","기술성장기업부","4050","10","0.25","4065","4155","4035","80297","328857690","114521440950","28276899"
"297090","씨에스베어링","KOSDAQ","우량기업부","8710","100","1.16","8890","9140","8650","439431","3938192180","235170000000","27000000"
"112610","씨에스윈드","KOSPI",,"61200","0","0.00","62100","63000","61000","205776","12753675600","2580889863600","42171403"
"359090","씨엔알리서치","KOSDAQ","중견기업부","1240","30","2.48","1240","1280","1220","26064","32358550","67320898280","54291047"
"286000","씨엔티드림","KONEX","일반기업부","1960","0","0.00","1960","1960","1960","51","99960","9289267120","4739422"
"115530","씨엔플러스","KOSDAQ","중견기업부","569","27","4.98","547","596","547","171662","98170170","38670947000","67963000"
"115480","씨유메디칼","KOSDAQ","벤처기업부","1020","10","0.99","1010","1065","1005","415081","423716635","46047415500","45144525"
"376290","씨유테크","KOSDAQ","중견기업부","4010","-60","-1.47","4080","4240","4005","20247","83414305","70806575000","17657500"
"189330","씨이랩","KOSDAQ","기술성장기업부","10450","-50","-0.48","10650","11050","10350","40706","433329950","62985117800","6027284"
"096530","씨젠","KOSDAQ","우량기업부","26950","-100","-0.37","27500","28100","26800","739621","20204969400","1407490538300","52225994"
"900120","씨케이에이치","KOSDAQ","외국기업(소속부없음)","221","6","2.79","224","226","214","530034","116447137","35558987958","160900398"
"101240","씨큐브","KOSDAQ","벤처기업부","6450","-60","-0.92","6460","6620","6310","19189","123454320","65391286800","10138184"
"060590","씨티씨바이오","KOSDAQ","중견기업부","6520","70","1.09","6400","6850","6400","51188","339544390","157660250400","24181020"
"260930","씨티케이","KOSDAQ","중견기업부","6710","-10","-0.15","6690","7140","6250","24202","161622970","129782075610","19341591"
"013990","아가방컴퍼니","KOSDAQ","중견기업부","3100","-235","-7.05","3400","3445","3100","1227894","3997235650","101951361600","32887536"
"123860","아나패스","KOSDAQ","벤처기업부","24600","-200","-0.81","24850","25250","24150","39976","980290200","287816457600","11699856"
"025980","아난티","KOSDAQ","중견기업부","5640","-10","-0.18","5750","5850","5630","397357","2285400210","487459001640","86428901"
"008700","아남전자","KOSPI",,"1780","-25","-1.39","1830","1890","1775","931373","1719053595","137282179600","77124820"
"058220","아리온","KOSDAQ","투자주의환기종목(소속부없음)","275","0","0.00","0","0","0","0","0","10717917100","38974244"
"125210","아모그린텍","KOSDAQ","기술성장기업부","14400","-650","-4.32","15350","15600","14400","574064","8560669550","237553776000","16496790"
"002790","아모레G","KOSPI",,"28050","-800","-2.77","28900","29350","28000","190779","5429660300","2312951949000","82458180"
"00279K","아모레G3우(전환)","KOSPI",,"23700","-700","-2.87","24500","24500","23600","3135","75017700","168085140000","7092200"
"002795","아모레G우","KOSPI",,"12500","0","0.00","12700","12900","12350","22299","278761050","80547125000","6443770"
"090430","아모레퍼시픽","KOSPI",,"105500","-2500","-2.31","109000","110000","105000","234606","25070456000","6170986074500","58492759"
"090435","아모레퍼시픽우","KOSPI",,"42800","-900","-2.06","43900","44700","42100","7268","315524750","451875124000","10557830"
"357580","아모센스","KOSDAQ","기술성장기업부","12200","-250","-2.01","12550","13050","12200","78799","1000510200","136640927200","11200076"
"052710","아모텍","KOSDAQ","중견기업부","19900","-150","-0.75","20100","20750","19750","18040","364176400","193893779400","9743406"
"074430","아미노로직스","KOSDAQ","벤처기업부","1815","20","1.11","1850","1925","1815","658326","1223813465","159405721860","87826844"
"092040","아미코젠","KOSDAQ","기술성장기업부","20050","0","0.00","20250","20800","19950","67015","1368988600","396081895400","19754708"
"083930","아바코","KOSDAQ","우량기업부","10800","700","6.93","10200","10950","10200","95657","1011042100","166458218400","15412798"
"149950","아바텍","KOSDAQ","우량기업부","14800","500","3.50","14450","15350","14350","66021","978503850","230991000000","15607500"
"036010","아비코전자","KOSDAQ","중견기업부","8970","-240","-2.61","9420","9520","8800","210266","1933390190","119237617980","13292934"
"002030","아세아","KOSPI",,"100500","-2000","-1.95","103500","105500","100500","6906","707088000","220197912000","2191024"
"183190","아세아시멘트","KOSPI",,"9130","-370","-3.89","9500","9980","9040","141826","1327502300","355687361700","38958090"
"002310","아세아제지","KOSPI",,"32850","800","2.50","32200","33600","32200","14980","495242300","294221090700","8956502"
"050860","아세아텍","KOSDAQ","중견기업부","2495","-20","-0.80","2555","2645","2485","712659","1838886890","56137500000","22500000"
"012170","아센디오","KOSPI",,"896","0","0.00","894","922","881","104501","95189312","72136239616","80509196"
"136410","아셈스","KOSDAQ","벤처기업부","10900","-200","-1.80","11500","11500","10800","74231","824002900","120108255400","11019106"
"246720","아스타","KOSDAQ","벤처기업부","3615","50","1.40","3585","3700","3585","8086","29449590","45783176085","12664779"
"067390","아스트","KOSDAQ","중견기업부","4040","20","0.50","4060","4170","4030","61807","253441375","103880055400","25712885"
"159010","아스플로","KOSDAQ","벤처기업부","7120","130","1.86","7100","7480","7020","168834","1224847710","94943341680","13334739"
"127710","아시아경제","KOSDAQ","중견기업부","1515","20","1.34","1520","1565","1495","107364","164383625","52879684230","34904082"
"267850","아시아나IDT","KOSPI",,"11400","-150","-1.30","11600","12450","11400","47477","557617350","126540000000","11100000"
"020560","아시아나항공","KOSPI",,"12050","-250","-2.03","12450","12700","12000","438101","5392762850","896661756200","74411764"
"154030","아시아종묘","KOSDAQ","벤처기업부","3335","-40","-1.19","3380","3480","3335","36930","124947730","37087998065","11120839"
"227610","아우딘퓨쳐스","KOSDAQ","중견기업부","2235","120","5.67","2115","2325","2115","222778","498668165","52743022980","23598668"
"143160","아이디스","KOSDAQ","우량기업부","20050","100","0.50","19950","20200","19700","12831","255261900","214863619500","10716390"
"054800","아이디스홀딩스","KOSDAQ","중견기업부","11400","150","1.33","11250","11600","11250","1081","12303250","117964418400","10347756"
"332370","아이디피","KOSDAQ","중견기업부","3885","-225","-5.47","4150","4245","3885","160050","646186395","25784212755","6636863"
"122900","아이마켓코리아","KOSPI",,"10450","-150","-1.42","10600","10650","10400","80104","844053950","349331378000","33428840"
"339950","아이비김영","KOSDAQ","중견기업부","1825","-10","-0.54","1840","1910","1810","113021","210680775","82027645375","44946655"
"099190","아이센스","KOSDAQ","우량기업부","31900","-600","-1.85","32800","33350","31900","17086","559041600","438744242200","13753738"
"289010","아이스크림에듀","KOSDAQ","중견기업부","3880","120","3.19","3780","3930","3780","66337","255695605","49912463560","12864037"
"214430","아이쓰리시스템","KOSDAQ","벤처기업부","16400","0","0.00","16500","16800","16350","18142","300155800","116550864000","7106760"
"040910","아이씨디","KOSDAQ","우량기업부","7690","40","0.52","7560","7720","7560","22356","170819910","138923025970","18065413"
"368600","아이씨에이치","KOSDAQ","기술성장기업부","19150","-300","-1.54","19750","20350","18750","229401","4495109300","108480058250","5664755"
"052860","아이앤씨","KOSDAQ","벤처기업부","2500","-5","-0.20","2520","2615","2500","26392","66838180","44657135000","17862854"
"010780","아이에스동서","KOSPI",,"30050","-1550","-4.91","32650","32900","30050","193788","5960694700","928322810300","30892606"
"069920","아이에스이커머스","KOSDAQ","중견기업부","6580","-160","-2.37","6700","6740","6450","116143","759306090","169937461960","25826362"
"038880","아이에이","KOSDAQ","중견기업부","697","-4","-0.57","708","720","697","809098","571108904","205454097550","294769150"
"307180","아이엘사이언스","KOSDAQ","벤처기업부","3175","-10","-0.31","3395","3395","3150","88003","285496440","74780711500","23552980"
"101390","아이엠","KOSDAQ","중견기업부","5970","80","1.36","6040","6140","5720","20396","121037270","48377715900","8103470"
"078860","아이오케이","KOSDAQ","중견기업부","483","8","1.68","486","501","481","389531","191252991","46429085976","96126472"
"090150","아이윈","KOSDAQ","중견기업부","1490","-5","-0.33","1525","1575","1480","293372","449232115","61665622760","41386324"
"123010","아이윈플러스","KOSDAQ","기술성장기업부","613","-3","-0.49","619","632","597","1905612","1171854811","94326570963","153876951"
"031310","아이즈비전","KOSDAQ","중견기업부","2425","-35","-1.42","2500","2560","2425","56740","141595865","39866752650","16439898"
"185490","아이진","KOSDAQ","벤처기업부","6700","150","2.29","6560","7000","6560","118554","806419360","143904878000","21478340"
"059100","아이컴포넌트","KOSDAQ","벤처기업부","6260","-50","-0.79","6350","6380","6160","16792","105234130","44263583600","7070860"
"149010","아이케이세미콘","KONEX","일반기업부","8400","620","7.97","8400","8400","8400","11","92400","26208000000","3120000"
"262840","아이퀘스트","KOSDAQ","벤처기업부","6620","170","2.64","6470","6800","6470","26051","173164990","65273200000","9860000"
"175250","아이큐어","KOSDAQ","기술성장기업부","5500","-90","-1.61","5930","6130","5500","304638","1758552460","104509113500","19001657"
"052460","아이크래프트","KOSDAQ","중견기업부","2475","-35","-1.39","2545","2630","2475","46656","119129600","36154641600","14607936"
"119830","아이텍","KOSDAQ","중견기업부","6280","-100","-1.57","6500","6800","6280","262064","1709122140","122230987240","19463533"
"052770","아이톡시","KOSDAQ","관리종목(소속부없음)","2085","0","0.00","0","0","0","0","0","41353750305","19833933"
"124500","아이티센","KOSDAQ","중견기업부","3615","-15","-0.41","3730","3730","3615","35798","130452410","71965008795","19907333"
"372800","아이티아이즈","KOSDAQ","벤처기업부","7950","420","5.58","7620","8880","7620","242704","2017856630","47517070500","5976990"
"084850","아이티엠반도체","KOSDAQ","우량기업부","29950","-450","-1.48","30400","30900","29550","26863","815390000","679204123300","22677934"
"114840","아이패밀리에스씨","KOSDAQ","벤처기업부","10750","-300","-2.71","11400","11700","10750","87174","981049050","91391641000","8501548"
"027360","아주IB투자","KOSDAQ","벤처기업부","2280","-20","-0.87","2310","2415","2280","384753","903101885","275476339680","120822956"
"139990","아주스틸","KOSPI",,"9540","0","0.00","9600","9780","9540","28199","271225180","252353883060","26452189"
"032080","아즈텍WB","KOSDAQ","벤처기업부","1785","75","4.39","1730","1850","1725","191714","342651165","38361486765","21491029"
"013310","아진산업","KOSDAQ","우량기업부","2625","-5","-0.19","2685","2745","2605","472543","1272135355","101867277750","38806582"
"059120","아진엑스텍","KOSDAQ","벤처기업부","9190","-220","-2.34","9570","9770","9170","123706","1175368560","89589597240","9748596"
"158430","아톤","KOSDAQ","벤처기업부","27500","200","0.73","27600","28800","27500","22979","648483200","119723367500","4353577"
"149300","아퓨어스","KONEX","일반기업부","1455","75","5.43","1495","1495","1340","1202","1766795","52885811835","36347637"
"067160","아프리카TV","KOSDAQ","우량기업부","63500","2000","3.25","62900","65500","62700","223968","14340708200","729917704500","11494767"
"001540","안국약품","KOSDAQ","중견기업부","7360","70","0.96","7500","7560","7360","19553","146258320","95992211200","13042420"
"053800","안랩","KOSDAQ","우량기업부","62100","100","0.16","62900","63900","62000","66320","4175140600","621860395500","10013855"
"251280","안지오랩","KONEX","일반기업부","8410","-560","-6.24","8950","9600","8250","316","2750410","22807079000","2711900"
"065660","안트로젠","KOSDAQ","기술성장기업부","14650","-150","-1.01","15250","15300","14600","24469","365471050","142564614450","9731373"
"297570","알로이스","KOSDAQ","벤처기업부","1350","0","0.00","1385","1420","1350","192065","265363890","46738644300","34621218"
"001780","알루코","KOSPI",,"2300","20","0.88","2300","2400","2300","361754","849649895","206929693600","89969432"
"260660","알리코제약","KOSDAQ","우량기업부","5150","90","1.78","5070","5290","5070","44695","232409130","78934158150","15327021"
"361570","알비더블유","KOSDAQ","중견기업부","14800","-100","-0.67","15100","15500","14800","26639","404551800","142349256400","9618193"
"131370","알서포트","KOSDAQ","벤처기업부","4025","85","2.16","3980","4080","3975","140032","565231930","214400009075","53267083"
"140670","알에스오토메이션","KOSDAQ","중견기업부","11900","-400","-3.25","12600","12900","11900","159796","1995327950","110707366000","9303140"
"096610","알에프세미","KOSDAQ","중견기업부","2840","105","3.84","2705","2980","2705","248727","712833900","30881626080","10873812"
"061040","알에프텍","KOSDAQ","중견기업부","4335","-15","-0.34","4380","4470","4325","92805","407951305","139106937765","32089259"
"148250","알엔투테크놀로지","KOSDAQ","벤처기업부","8300","100","1.22","8220","8610","8220","59280","497753310","63465858700","7646489"
"347860","알체라","KOSDAQ","기술성장기업부","9800","170","1.77","9730","10050","9730","29891","296716790","136719251200","13950944"
"196170","알테오젠","KOSDAQ","기술성장기업부","49200","800","1.65","49600","52100","48950","390359","19706798550","2112337302000","42933685"
"123750","알톤스포츠","KOSDAQ","벤처기업부","3120","-90","-2.80","3235","3400","3080","558709","1813052210","39768446640","12746297"
"085810","알티캐스트","KOSDAQ","중견기업부","1490","0","0.00","1495","1535","1465","124409","186409260","44231795810","29685769"
"117670","알파홀딩스","KOSDAQ","관리종목(소속부없음)","1150","-15","-1.29","1185","1200","1140","148317","174682405","30955280250","26917635"
"314140","알피바이오","KOSDAQ","중견기업부","18300","-1000","-5.18","19300","20700","17550","5812520","111738020350","143178138600","7823942"
"291650","압타머사이언스","KOSDAQ","기술성장기업부","7680","60","0.79","7680","8250","7680","43351","346470930","65204167680","8490126"
"293780","압타바이오","KOSDAQ","기술성장기업부","13250","0","0.00","13700","14050","13250","200227","2738633500","295459974500","22298866"
"267810","앙츠","KONEX","일반기업부","1350","-70","-4.93","1625","1625","1235","4022","5762560","2412450000","1787000"
"018250","애경산업","KOSPI",,"11900","-50","-0.42","11950","12150","11850","24830","297871250","314278226500","26409935"
"161000","애경케미칼","KOSPI",,"9760","-230","-2.30","10150","10250","9760","184800","1841690860","474811399840","48648709"
"196300","애니젠","KOSDAQ","기술성장기업부","8200","-90","-1.09","8270","8430","8120","7627","62958690","45940959200","5602556"
"310200","애니플러스","KOSDAQ","중견기업부","2430","50","2.10","2370","2450","2350","111049","266095005","84415522140","34738898"
"179530","애드바이오텍","KOSDAQ","기술성장기업부","3565","-60","-1.66","3585","3875","3505","218253","812170190","32585682860","9140444"
"900100","애머릿지","KOSDAQ","외국기업(소속부없음)","2615","-220","-7.76","2835","2975","2610","625778","1707053795","84091778820","32157468"
"205500","액션스퀘어","KOSDAQ","중견기업부","3890","-40","-1.02","3900","4010","3805","111659","434745305","179048709940","46027946"
"052790","액토즈소프트","KOSDAQ","중견기업부","6880","30","0.44","6950","7120","6840","13748","96148940","77954789440","11330638"
"290740","액트로","KOSDAQ","벤처기업부","5620","-170","-2.94","5800","6090","5620","23710","138949970","56565361820","10065011"
"238090","앤디포스","KOSDAQ","우량기업부","4980","0","0.00","5020","5160","4980","48244","244468000","119416928940","23979303"
"092600","앤씨앤","KOSDAQ","벤처기업부","1920","-65","-3.27","1985","2080","1895","717122","1424495060","48160352640","25083517"
"129890","앱코","KOSDAQ","벤처기업부","10150","-550","-5.14","10800","10950","10150","64423","682635850","102806122300","10128682"
"174900","앱클론","KOSDAQ","기술성장기업부","16900","-2000","-10.58","19050","21300","16600","2708967","51079518750","258875366100","15318069"
"255440","야스","KOSDAQ","우량기업부","6500","-380","-5.52","6920","7020","6500","19168","129170650","84877000000","13058000"
"030960","양지사","KOSDAQ","중견기업부","29850","-50","-0.17","29500","31850","29400","627209","19222343600","477003000000","15980000"
"102120","어보브반도체","KOSDAQ","우량기업부","9670","220","2.33","9650","10200","9650","304351","3023297650","171939881510","17780753"
"263540","어스앤에어로스페이스","KOSDAQ","투자주의환기종목(소속부없음)","10900","0","0.00","0","0","0","0","0","84297842300","7733747"
"238120","얼라인드","KOSDAQ","기술성장기업부","8060","210","2.68","7820","8180","7810","10131","80811290","57946950880","7189448"
"224810","엄지하우스","KONEX","일반기업부","4905","10","0.20","4845","4905","4845","205","994850","20601000000","4200000"
"019990","에너토크","KOSDAQ","중견기업부","8150","-80","-0.97","8440","8720","8150","110780","938253570","79512117200","9756088"
"011090","에넥스","KOSPI",,"969","4","0.41","990","1015","969","219891","219038251","58131900129","59991641"
"270660","에브리봇","KOSDAQ","벤처기업부","14750","-1250","-7.81","16350","16500","14750","384412","6008739750","179822294500","12191342"
"038680","에스넷","KOSDAQ","중견기업부","4530","-250","-5.23","4755","4845","4500","71902","336103965","73137588390","16145163"
"137310","에스디바이오센서","KOSPI",,"27150","650","2.45","27100","28150","26950","313191","8613777700","2803817233950","103271353"
"217480","에스디생명공학","KOSDAQ","중견기업부","2720","80","3.03","2670","2795","2640","289711","784833355","60968979520","22415066"
"121890","에스디시스템","KOSDAQ","투자주의환기종목(소속부없음)","739","0","0.00","0","0","0","0","0","8238120740","11147660"
"097780","에스맥","KOSDAQ","중견기업부","2085","-340","-14.02","2425","2450","1900","4961223","10324831330","118227944250","56704050"
"042110","에스씨디","KOSDAQ","우량기업부","1540","10","0.65","1550","1600","1535","217067","339428045","74427528560","48329564"
"298060","에스씨엠생명과학","KOSDAQ","기술성장기업부","6330","50","0.80","6300","6580","6300","43611","280474060","76723208100","12120570"
"065420","에스아이리소스","KOSDAQ","중견기업부","695","17","2.51","679","720","679","269369","189703995","47312949270","68076186"
"270210","에스알바이오텍","KONEX","일반기업부","2510","-390","-13.45","3300","3300","2510","37","104490","2781597060","1108206"
"103230","에스앤더블류","KOSDAQ","관리종목(소속부없음)","2505","0","0.00","0","0","0","0","0","18036000000","7200000"
"260970","에스앤디","KOSDAQ","벤처기업부","17500","-50","-0.28","18150","18150","17300","6640","116475200","71039850000","4059420"
"101490","에스앤에스텍","KOSDAQ","우량기업부","20900","-850","-3.91","22300","22400","20900","214763","4654166950","448335242300","21451447"
"095910","에스에너지","KOSDAQ","중견기업부","4365","5","0.11","4500","4655","4360","737878","3337935950","85137155595","19504503"
"275630","에스에스알","KOSDAQ","벤처기업부","6600","70","1.07","6470","6620","6390","60087","390260580","39718727400","6017989"
"031330","에스에이엠티","KOSDAQ","우량기업부","2680","-60","-2.19","2750","2840","2670","350547","972008285","267986779560","99995067"
"060540","에스에이티","KOSDAQ","중견기업부","1975","-10","-0.50","1995","2045","1955","195454","391205330","51613279350","26133306"
"351320","에스에이티이엔지","KOSDAQ","벤처기업부","2875","25","0.88","2825","2980","2825","16423","47106580","63295672250","22015886"
"056190","에스에프에이","KOSDAQ","우량기업부","39050","150","0.39","39750","40100","39000","89570","3531864200","1402237078000","35908760"
"080000","에스엔유","KOSDAQ","우량기업부","2150","-30","-1.38","2220","2280","2145","78365","171663300","73794170500","34322870"
"086460","에스엔피제네틱스","KONEX","일반기업부","8840","-10","-0.11","0","0","0","0","0","19757700560","2235034"
"005850","에스엘","KOSPI",,"33000","-100","-0.30","33800","34400","32700","136831","4600166000","1532801160000","46448520"
"214310","에스엘바이오닉스","KOSDAQ","관리종목(소속부없음)","613","0","0.00","629","669","596","1816751","1148919432","40711870885","66414145"
"246250","에스엘에스바이오","KONEX","일반기업부","7190","0","0.00","7190","7190","6840","3","21220","49363685570","6865603"
"041510","에스엠","KOSDAQ","우량기업부","70200","2400","3.54","69300","71700","68500","646041","45514091900","1670366950200","23794401"
"010580","에스엠벡셀","KOSPI",,"2145","-25","-1.15","2280","2280","2145","319559","700788235","238635025200","111251760"
"299670","에스엠비나","KONEX","일반기업부","2675","0","0.00","0","0","0","0","0","14578750000","5450000"
"007820","에스엠코어","KOSDAQ","중견기업부","5800","-130","-2.19","6030","6160","5800","125888","750433360","116196886800","20033946"
"109610","에스와이","KOSDAQ","중견기업부","2840","5","0.18","2900","2970","2680","312353","900140300","138897016000","48907400"
